Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
15970	-320247	-320151.2	-95.8056	1.60214	0.384238	0.372462	0.465929	0.725667	0.986657	0.72265	0.495	0.170204	0.181823	0.475176	0.509609	0.230815	0.164795	0.585694	0.644642	0.804649	0.765855	0.00920874	0.285081	0.235683	0.223636	0.0763485	0.0208585	0.750816	0.562078	0.494939	0.789644	0.681554	1.01062	0.651706	0.129537	0.0828173	0.0729187	0.0996244	0.0700371	0.112981	0.00253226	0.0051944	0.829925	0.0683227	0.0896748	0.615957	0.583361	0.681586	1.40111	0.474209	0.687266	0.124352	0.0626858	0.0779506	0.611063	0.0380556	0.0331452	0.0510541	0.0647648	0.356332	0.121068	0.169699	0.142045	0.216379	0.64151	0.143089	0.0646237	0.309276	0.150512	0.20791	0.112732	0.0335665	0.0960135	0.414124	0.139395	0.0692213	0.191566	0.182743	0.158457	0.108848	0.356625	0.0701369	0.0602975	0.112233	0.137497	0.335185	0.37625	0.221294	0.236332	0.28346	0.467129	0.112958	0.355007	30.30383
15980	-320271.8	-320176.2	-95.5976	1.09726	0.35822	0.363389	0.529715	0.625893	0.938868	0.717715	0.469231	0.17103	0.169189	0.464479	0.486795	0.228329	0.131141	0.591951	0.693715	0.794296	0.758309	0.042676	0.298043	0.216895	0.249516	0.0558009	0.0243361	0.785231	0.558069	0.505683	0.742684	0.689636	1.01974	0.667434	0.141622	0.0860941	0.0755746	0.11374	0.0628903	0.106187	0.00232604	0.00897126	0.798778	0.068799	0.0858527	0.634706	0.591374	0.683482	1.33343	0.484402	0.664053	0.132332	0.056917	0.0870728	0.589233	0.0389103	0.0356627	0.0524756	0.0698664	0.380427	0.111943	0.208648	0.14866	0.201765	0.686307	0.182486	0.0323011	0.309442	0.153274	0.220019	0.113923	0.053227	0.132445	0.380006	0.188461	0.0862502	0.193384	0.24366	0.105379	0.104972	0.340213	0.0867602	0.0964938	0.107948	0.158103	0.377597	0.404958	0.207193	0.27714	0.332629	0.467847	0.0988541	0.640297	30.28303
15990	-320267.7	-320172.3	-95.46936	1.16156	0.397518	0.369447	0.50545	0.646192	0.996442	0.70935	0.482669	0.193816	0.179743	0.531444	0.484888	0.211599	0.1381	0.556154	0.659929	0.723842	0.77927	0.0308405	0.305257	0.248628	0.24197	0.0859548	0.0176066	0.78938	0.607892	0.479102	0.762989	0.620319	1.05424	0.687467	0.139791	0.0747242	0.0742206	0.107908	0.0742485	0.0991072	0.00171909	0.00792959	0.789318	0.0656059	0.0883456	0.650389	0.60098	0.698335	1.32235	0.455059	0.667968	0.11735	0.0588242	0.105506	0.608912	0.0455528	0.0250401	0.0464047	0.0541978	0.358602	0.0881914	0.198523	0.0985735	0.234237	0.654317	0.182915	0.0404573	0.297331	0.149354	0.20526	0.0911086	0.075398	0.119541	0.402297	0.161345	0.0937771	0.145061	0.168728	0.152218	0.0846539	0.37047	0.0828735	0.0982306	0.10682	0.130207	0.387394	0.413645	0.216118	0.252358	0.268455	0.465992	0.104307	0.732593	30.2702
16000	-320253.3	-320159.9	-93.43304	1.21649	0.352291	0.348891	0.532558	0.615656	0.991463	0.669114	0.514811	0.184584	0.161959	0.481851	0.482135	0.248194	0.131461	0.602321	0.674657	0.826821	0.730406	0.0112002	0.268042	0.228591	0.246584	0.0575024	0.0298566	0.754503	0.534808	0.481784	0.746618	0.659857	1.03156	0.653499	0.144828	0.0772976	0.0720075	0.101169	0.0689898	0.106001	0.00332239	0.00525307	0.798866	0.0639303	0.0922627	0.647133	0.566034	0.664776	1.42811	0.449594	0.686866	0.0995344	0.0604373	0.0840283	0.614255	0.0411744	0.0294873	0.0466651	0.0556871	0.38908	0.103838	0.175295	0.112661	0.219836	0.648315	0.139055	0.114663	0.322667	0.0984311	0.210524	0.107135	0.0621336	0.163454	0.370259	0.1468	0.0804296	0.193692	0.242048	0.141761	0.100773	0.347107	0.0643651	0.102671	0.0889631	0.164432	0.389584	0.344389	0.211338	0.267726	0.246324	0.47421	0.0695492	0.675282	30.06657
16010	-320255.9	-320155.8	-100.1655	1.21262	0.365845	0.369751	0.510953	0.725983	0.979878	0.730943	0.532683	0.174946	0.194605	0.488062	0.497297	0.226118	0.137945	0.596913	0.681576	0.800401	0.758427	0.0176467	0.29487	0.209806	0.255723	0.0815108	0.0192217	0.763468	0.562555	0.467604	0.756941	0.67227	1.02174	0.663563	0.135411	0.0794387	0.0652523	0.114261	0.0746485	0.10486	0.00349105	0.00502108	0.79762	0.0640206	0.0881371	0.652692	0.581205	0.667612	1.35435	0.454679	0.694661	0.10963	0.0584168	0.091544	0.598772	0.0369199	0.0307455	0.0507839	0.0522758	0.360419	0.121657	0.181424	0.0993113	0.19609	0.686364	0.177715	0.0285067	0.357991	0.181274	0.211577	0.110707	0.0773738	0.187607	0.280489	0.155831	0.0818732	0.177052	0.217969	0.137909	0.111339	0.348347	0.0598828	0.0780448	0.0809741	0.159874	0.369196	0.345665	0.214514	0.293811	0.241559	0.559659	0.108562	1.00094	30.73982
16020	-320253.6	-320160.6	-92.95594	0.66522	0.345893	0.384074	0.521378	0.716082	0.954074	0.732299	0.49408	0.191184	0.179	0.497145	0.495043	0.218631	0.169542	0.570126	0.686735	0.76761	0.716719	0.0577236	0.286053	0.205583	0.244772	0.0726278	0.0161499	0.75758	0.60116	0.502032	0.786051	0.65552	1.05643	0.620149	0.13831	0.0899079	0.064191	0.104568	0.0612089	0.107023	0.00240855	0.00635566	0.774068	0.0682133	0.0804319	0.628053	0.589912	0.685963	1.38729	0.46292	0.71391	0.101685	0.0776008	0.082003	0.626607	0.0354831	0.0318231	0.0512691	0.0609422	0.362916	0.126182	0.17432	0.111348	0.237083	0.611691	0.126559	0.0342779	0.289349	0.1458	0.226209	0.111669	0.0612848	0.136188	0.346622	0.141402	0.0721406	0.205784	0.177332	0.140237	0.121983	0.360897	0.0693063	0.0757807	0.102656	0.136726	0.324152	0.362563	0.179907	0.205516	0.273888	0.501072	0.127037	1.14016	30.01886
16030	-320263.9	-320166.3	-97.6545	0.432696	0.359929	0.366037	0.512227	0.653926	0.973663	0.65266	0.530249	0.170333	0.192993	0.519746	0.500876	0.254247	0.125543	0.647008	0.693136	0.751398	0.772942	0.109818	0.27271	0.24068	0.255727	0.0900959	0.0171959	0.790512	0.569101	0.50835	0.76956	0.688227	1.04443	0.668488	0.14492	0.0830436	0.0619937	0.111462	0.0669404	0.110311	0.00212391	0.00741474	0.808975	0.0783263	0.0799103	0.597937	0.594138	0.66013	1.40607	0.472421	0.729544	0.123121	0.0567642	0.0938135	0.592948	0.0396519	0.0304358	0.0513831	0.0542127	0.370819	0.107534	0.15629	0.132124	0.223665	0.632463	0.200873	0.0135895	0.285491	0.115432	0.232041	0.129937	0.0334106	0.150877	0.350324	0.156097	0.0960335	0.186253	0.203703	0.129488	0.0954988	0.380069	0.0617707	0.0804726	0.0986006	0.170878	0.353125	0.336371	0.179301	0.273274	0.251468	0.501604	0.154136	1.45321	30.48872
16040	-320257.4	-320162.8	-94.56806	0.236525	0.366841	0.373492	0.510418	0.697713	0.984023	0.672695	0.511719	0.175613	0.164016	0.480609	0.467117	0.208771	0.204074	0.59947	0.702482	0.736702	0.771972	0.0233145	0.305258	0.218325	0.243948	0.0727845	0.0312698	0.761694	0.576894	0.516059	0.78807	0.63698	0.996502	0.659678	0.133328	0.0979764	0.0602266	0.0998011	0.0673893	0.109584	0.00300087	0.00579706	0.816505	0.0657069	0.0736178	0.625975	0.575445	0.669345	1.4604	0.468176	0.696856	0.123754	0.059	0.107849	0.594757	0.0376282	0.0266412	0.0505597	0.0601793	0.364563	0.113338	0.156986	0.104207	0.22244	0.667579	0.187976	0.0457267	0.309514	0.140989	0.19728	0.101318	0.0641779	0.108436	0.40599	0.163319	0.0872927	0.218327	0.169958	0.118729	0.100627	0.317649	0.0544218	0.0713413	0.113729	0.118201	0.365885	0.360396	0.160576	0.235616	0.241978	0.504982	0.104812	1.69719	30.18007
16050	-320263.1	-320166.3	-96.81231	0.354976	0.351774	0.369198	0.479492	0.713755	0.949636	0.656758	0.51654	0.175856	0.188877	0.494712	0.488297	0.249466	0.141116	0.608514	0.688642	0.812691	0.744266	0.00253531	0.32553	0.222442	0.243131	0.0774663	0.0151287	0.767037	0.614603	0.474213	0.734126	0.642633	1.04091	0.635591	0.145166	0.0769179	0.0624126	0.121834	0.0747139	0.103123	0.00281254	0.00523086	0.853437	0.0591511	0.0854435	0.635332	0.595268	0.679945	1.35641	0.453292	0.698248	0.112265	0.0438084	0.10026	0.59218	0.0379451	0.0246355	0.0507005	0.0636267	0.362726	0.137795	0.154158	0.108807	0.210902	0.673051	0.128521	0.0847791	0.29643	0.159514	0.203571	0.102783	0.0722308	0.0272623	0.439017	0.152422	0.107119	0.170074	0.225608	0.0947349	0.10724	0.320458	0.0652189	0.0833278	0.105156	0.178729	0.38318	0.327086	0.193572	0.267606	0.252868	0.501091	0.118091	1.7753	30.4045
16060	-320262.4	-320170	-92.47942	0.0286462	0.372221	0.371113	0.510653	0.745522	1.01394	0.69623	0.517634	0.183385	0.161832	0.471485	0.523656	0.183988	0.172056	0.607728	0.686753	0.799125	0.715997	0.00728609	0.246612	0.231013	0.248486	0.0625623	0.0219644	0.727018	0.590703	0.462295	0.767295	0.642086	1.00833	0.660467	0.134687	0.0827692	0.0774594	0.121598	0.0632592	0.0937507	0.00351622	0.00411938	0.812156	0.0680357	0.0754433	0.597368	0.588086	0.665226	1.36674	0.455892	0.694597	0.117546	0.0437635	0.0991514	0.589435	0.0314782	0.0322051	0.050081	0.0604341	0.369896	0.12071	0.174016	0.136917	0.188998	0.636996	0.242263	0.0214115	0.34594	0.118259	0.197981	0.103918	0.0711533	0.0447698	0.497201	0.159846	0.082809	0.179871	0.224612	0.124889	0.101511	0.365785	0.0859223	0.0734984	0.114528	0.154068	0.314861	0.376466	0.207549	0.243322	0.241873	0.464891	0.0948687	1.72272	29.97121
16070	-320259.9	-320162.5	-97.39994	0.184469	0.395866	0.360868	0.507019	0.655995	0.988136	0.708526	0.538598	0.185926	0.174911	0.482746	0.513776	0.275821	0.169643	0.596879	0.646618	0.783715	0.783346	0.0205318	0.313813	0.232691	0.230945	0.0655347	0.0278324	0.804339	0.565227	0.471195	0.771366	0.694435	1.03805	0.639451	0.136133	0.0850111	0.0582015	0.111097	0.0762817	0.110005	0.00244807	0.0061162	0.794219	0.0782361	0.0861325	0.63871	0.598186	0.657758	1.35535	0.471698	0.673013	0.125446	0.0511398	0.105661	0.597289	0.0434582	0.0242859	0.0500626	0.0706037	0.345839	0.12993	0.162693	0.0946061	0.228632	0.691014	0.126646	0.100178	0.310153	0.119543	0.221352	0.0962183	0.0645701	0.0704844	0.45062	0.145282	0.105993	0.214662	0.192653	0.136157	0.10646	0.338384	0.0559268	0.103171	0.100004	0.147418	0.389259	0.337731	0.235722	0.282782	0.241239	0.511356	0.088815	1.68296	30.46326
16080	-320268.5	-320173.6	-94.92685	0.143675	0.341806	0.378869	0.487014	0.705049	1.02274	0.75686	0.491302	0.177538	0.183873	0.470247	0.47004	0.29408	0.130826	0.582531	0.667523	0.719286	0.774891	0.0440204	0.295408	0.225158	0.256936	0.0691616	0.016483	0.774808	0.569675	0.525796	0.827797	0.680178	1.02936	0.648871	0.135663	0.0849554	0.0767846	0.100803	0.069485	0.117317	0.00294758	0.0036637	0.795606	0.0773958	0.0919811	0.637604	0.596435	0.667777	1.30268	0.443956	0.698416	0.14121	0.053927	0.0963993	0.597454	0.0359659	0.0210273	0.0529768	0.0611905	0.346954	0.13674	0.176995	0.127955	0.230143	0.613458	0.111377	0.0555696	0.361484	0.139531	0.209417	0.105113	0.0885125	0.0865257	0.368939	0.128453	0.0908127	0.187658	0.213639	0.133578	0.102624	0.338228	0.0651943	0.0695158	0.109373	0.121684	0.371335	0.392571	0.181342	0.223937	0.295113	0.514429	0.141101	1.65122	30.21595
16090	-320264	-320170.2	-93.71196	0.2096	0.346069	0.370267	0.517392	0.693682	0.968171	0.692271	0.477917	0.183975	0.173539	0.454454	0.515671	0.18993	0.139973	0.568687	0.763627	0.783744	0.728222	0.0309688	0.318818	0.214418	0.230604	0.0653389	0.0294263	0.72346	0.531406	0.526609	0.791557	0.653558	1.02139	0.640888	0.136504	0.0838146	0.0723179	0.103302	0.0760019	0.105592	0.00181032	0.00658953	0.805192	0.0658432	0.0761673	0.605172	0.616849	0.692732	1.38981	0.452224	0.714794	0.14008	0.0559458	0.106543	0.603736	0.0343534	0.0331792	0.0501963	0.055101	0.376603	0.109556	0.157241	0.106548	0.24716	0.596312	0.125142	0.107206	0.330079	0.158121	0.218553	0.11855	0.0554394	0.139134	0.341647	0.139062	0.0809814	0.209625	0.20051	0.0984572	0.102707	0.378256	0.0582024	0.0931758	0.0798643	0.131838	0.370902	0.397836	0.245003	0.221868	0.249498	0.511286	0.0660838	1.63253	30.09446
16100	-320261.8	-320166.6	-95.24279	0.10079	0.365651	0.354137	0.523302	0.676826	0.999468	0.702622	0.5224	0.177842	0.199223	0.532015	0.491854	0.222273	0.108635	0.600001	0.657843	0.815428	0.780405	0.0296303	0.366714	0.212513	0.270178	0.0816147	0.0179169	0.765054	0.560567	0.471374	0.727172	0.683389	1.01018	0.649687	0.133992	0.08291	0.0678278	0.105032	0.0739138	0.103548	0.00393945	0.0049698	0.789525	0.0507708	0.0850213	0.618886	0.604002	0.664062	1.44246	0.458081	0.669275	0.133498	0.0598502	0.113582	0.629698	0.0406805	0.0286194	0.0483259	0.0664847	0.372891	0.102631	0.160036	0.11319	0.222439	0.647336	0.121453	0.109523	0.334541	0.135897	0.217685	0.113869	0.0590427	0.121367	0.380973	0.151683	0.0551786	0.185859	0.184907	0.113603	0.124674	0.368626	0.0732543	0.0637691	0.0983933	0.148088	0.368334	0.335366	0.216064	0.253675	0.271377	0.510958	0.0969851	1.65821	30.24754
16110	-320255.6	-320161.3	-94.30349	0.186783	0.343888	0.35516	0.494149	0.652032	0.942207	0.693946	0.524167	0.187673	0.188056	0.513136	0.508987	0.205035	0.154494	0.63059	0.673346	0.818521	0.719368	0.0366454	0.336236	0.208099	0.224883	0.0912315	0.0200619	0.733004	0.538563	0.507977	0.78107	0.632918	0.988131	0.661882	0.134489	0.0860503	0.0653236	0.0960349	0.070055	0.113451	0.00192139	0.00818518	0.798175	0.0731316	0.0812231	0.614066	0.60766	0.670479	1.3991	0.433118	0.701717	0.105387	0.0692415	0.0916912	0.63978	0.0321315	0.030009	0.0472536	0.0677461	0.370758	0.0912026	0.172448	0.144653	0.236077	0.64235	0.0979228	0.0382011	0.323043	0.13053	0.225056	0.10398	0.0862947	0.10634	0.379584	0.142106	0.0736595	0.208967	0.2369	0.113594	0.0934278	0.324991	0.0687512	0.0911608	0.103304	0.14663	0.355043	0.373115	0.187844	0.239026	0.263894	0.476657	0.15175	1.76469	30.15361
16120	-320254.9	-320159.3	-95.61971	0.0656159	0.378464	0.377927	0.54826	0.685756	0.997758	0.686032	0.497775	0.175762	0.18382	0.477395	0.521385	0.187959	0.133315	0.604371	0.677734	0.764279	0.774332	0.0402768	0.330514	0.241258	0.244649	0.0569979	0.0282882	0.789796	0.560878	0.49214	0.817837	0.58895	0.983668	0.658685	0.138693	0.0864646	0.0648803	0.111929	0.0618097	0.100085	0.00317671	0.00559272	0.79987	0.0632517	0.0895532	0.597835	0.58255	0.689641	1.37618	0.454302	0.693564	0.135358	0.0597103	0.107236	0.619412	0.0447093	0.0355438	0.0435293	0.0644489	0.359801	0.119018	0.184143	0.13478	0.214356	0.68925	0.167583	0.0886868	0.354597	0.141187	0.221113	0.0980288	0.0730692	0.200837	0.33414	0.117681	0.113334	0.142502	0.23177	0.103334	0.095665	0.339122	0.0742247	0.0939444	0.105803	0.15128	0.383157	0.357393	0.204251	0.254433	0.276344	0.501703	0.0786639	1.67884	30.28524
16130	-320247.6	-320150.8	-96.79944	0.0203942	0.371487	0.361751	0.535208	0.691704	0.94068	0.680962	0.533337	0.180783	0.186729	0.508303	0.507008	0.188134	0.166378	0.609031	0.644348	0.817553	0.783669	0.0268221	0.297975	0.232958	0.233369	0.0658111	0.019943	0.775699	0.566605	0.503161	0.82136	0.639838	1.0115	0.64392	0.138601	0.0820961	0.0725905	0.107968	0.0659287	0.106126	0.00207133	0.00695758	0.82393	0.0798481	0.0716181	0.642831	0.588396	0.696538	1.39315	0.47363	0.678613	0.115714	0.0558705	0.0952802	0.610897	0.0420446	0.0324228	0.0435628	0.0602087	0.365553	0.105478	0.1868	0.129863	0.191904	0.644835	0.183879	0.0197294	0.317782	0.111615	0.210254	0.118646	0.0678745	0.237927	0.245505	0.131048	0.0772837	0.187351	0.151833	0.120779	0.0951503	0.343902	0.0856154	0.0765064	0.11974	0.151558	0.374924	0.371457	0.215958	0.253161	0.253996	0.503922	0.148688	1.94938	30.40321
16140	-320265.4	-320167.6	-97.80914	0.00532826	0.381588	0.367928	0.47679	0.703451	1.08974	0.715989	0.519407	0.162532	0.179827	0.504219	0.512235	0.228561	0.153453	0.574397	0.659166	0.803166	0.753165	0.0052679	0.253238	0.237806	0.247278	0.0968248	0.015302	0.798932	0.561427	0.507052	0.821192	0.64561	1.03731	0.694774	0.142686	0.0840358	0.0641146	0.10351	0.072309	0.10634	0.00319966	0.00355868	0.822447	0.0912459	0.0722236	0.602164	0.61954	0.676483	1.47133	0.46285	0.679163	0.133137	0.0675803	0.0947865	0.635898	0.0420509	0.0302425	0.0468162	0.0623316	0.376631	0.0971204	0.163416	0.134129	0.190332	0.678724	0.160736	0.0244371	0.298414	0.113456	0.229786	0.104435	0.065148	0.217931	0.277029	0.129956	0.110831	0.181531	0.245357	0.136632	0.102104	0.373877	0.0567767	0.0833643	0.0821729	0.162196	0.333911	0.363889	0.176627	0.254679	0.278679	0.507267	0.134302	1.7553	30.50418
16150	-320262.4	-320165.7	-96.65062	0.0237701	0.395561	0.36486	0.494557	0.702188	0.975863	0.699537	0.543781	0.169972	0.181201	0.491156	0.471745	0.177323	0.167595	0.602219	0.728389	0.772257	0.820437	0.0010159	0.332274	0.214203	0.228213	0.0651173	0.0150347	0.73616	0.568299	0.461864	0.809647	0.663554	1.04858	0.655767	0.135056	0.0743958	0.0715807	0.100534	0.0708968	0.107476	0.0057146	0.00376972	0.822349	0.0906475	0.0666121	0.62898	0.610678	0.673907	1.4527	0.454514	0.672333	0.143681	0.051073	0.0823479	0.613324	0.0371983	0.026114	0.0517895	0.0657806	0.370937	0.115628	0.171947	0.121042	0.197741	0.660063	0.129756	0.121825	0.342691	0.138337	0.222281	0.0985297	0.0712438	0.254659	0.255189	0.123802	0.130397	0.162715	0.209952	0.12513	0.108875	0.381191	0.059895	0.0953495	0.118263	0.127269	0.378053	0.369143	0.198284	0.283883	0.213435	0.490745	0.1005	1.74399	30.38833
16160	-320259.5	-320162.4	-97.01165	0.14966	0.353832	0.366721	0.512356	0.698119	0.970373	0.738958	0.541086	0.170114	0.18074	0.477344	0.508175	0.230248	0.128021	0.623111	0.69531	0.803232	0.835248	0.0206978	0.342941	0.223419	0.239349	0.0570864	0.0213398	0.797761	0.559833	0.489078	0.733199	0.64191	1.04522	0.649023	0.132018	0.0802021	0.0693015	0.111283	0.0686325	0.106628	0.00129431	0.00872003	0.77555	0.0656044	0.102409	0.627071	0.617858	0.662915	1.40628	0.454856	0.699031	0.110991	0.0618539	0.106653	0.591456	0.0404161	0.030399	0.051762	0.0623062	0.363777	0.0994681	0.159665	0.123548	0.229245	0.649392	0.150798	0.0442345	0.304745	0.178979	0.214275	0.112277	0.0617468	0.242899	0.260791	0.124653	0.0640685	0.164054	0.199941	0.102609	0.0789466	0.34026	0.0877155	0.0951359	0.102622	0.146665	0.3563	0.368465	0.226603	0.241775	0.322612	0.513356	0.1453	1.69851	30.42443
16170	-320255.9	-320159.1	-96.76753	0.324274	0.383352	0.373285	0.541127	0.663162	0.953222	0.726334	0.501548	0.187082	0.16895	0.488099	0.502326	0.219935	0.14423	0.60149	0.688454	0.791104	0.807526	0.0160402	0.341532	0.233224	0.227651	0.0788315	0.0146594	0.744834	0.592561	0.483347	0.71906	0.682946	1.0034	0.666501	0.136397	0.0720188	0.0675212	0.103505	0.0671517	0.111743	0.000698239	0.006906	0.808194	0.0726622	0.0685109	0.620072	0.571452	0.665038	1.40173	0.465299	0.700507	0.114472	0.0658402	0.0973757	0.653346	0.0375202	0.0249309	0.0536818	0.0649678	0.379922	0.0953251	0.170057	0.12349	0.241888	0.662905	0.163112	0.0682371	0.320597	0.132305	0.23304	0.100684	0.0505507	0.222844	0.314119	0.130645	0.0930279	0.21876	0.191271	0.128181	0.111195	0.374228	0.0605945	0.0717287	0.102403	0.155259	0.359474	0.354502	0.17956	0.236139	0.304342	0.51007	0.0793082	1.53862	30.40002
16180	-320254.9	-320158.3	-96.6008	0.371584	0.358797	0.362028	0.49264	0.704399	1.00243	0.729925	0.502307	0.179861	0.16438	0.473831	0.504807	0.235491	0.190879	0.595016	0.666898	0.725032	0.796234	0.0041373	0.293887	0.227591	0.225026	0.0778799	0.0281056	0.731581	0.581699	0.49855	0.775962	0.664302	1.01497	0.648463	0.144205	0.0836429	0.0626429	0.110902	0.0673112	0.112109	0.00255806	0.00680916	0.793889	0.0766275	0.0790146	0.610413	0.585997	0.671845	1.52916	0.497181	0.662166	0.139909	0.0835247	0.0880137	0.600936	0.0385771	0.0303338	0.0543671	0.0702325	0.365656	0.113221	0.159913	0.137462	0.20077	0.659006	0.142172	0.0534225	0.325252	0.128753	0.203438	0.106152	0.0724867	0.268576	0.228472	0.180653	0.0753635	0.207617	0.166177	0.112184	0.0918307	0.328375	0.070975	0.106111	0.0905534	0.157237	0.359651	0.349239	0.225983	0.268514	0.261694	0.525148	0.084852	1.52537	30.38335
16190	-320269.3	-320173.2	-96.12694	0.209135	0.402295	0.373358	0.504255	0.678546	0.966526	0.725874	0.511528	0.201383	0.145854	0.455395	0.479798	0.278367	0.142089	0.58868	0.713877	0.668472	0.777754	0.00912926	0.342126	0.221453	0.246945	0.0742374	0.0296925	0.730135	0.559403	0.476806	0.764115	0.676301	1.0227	0.648626	0.138882	0.0762789	0.0713866	0.108866	0.0674648	0.111909	0.00277846	0.00402085	0.798197	0.081005	0.0882064	0.62022	0.601274	0.687203	1.39103	0.476893	0.654829	0.152813	0.028095	0.109954	0.596696	0.0354444	0.0254651	0.0541241	0.0626495	0.355431	0.0963378	0.174494	0.151088	0.187794	0.680339	0.148592	0.0656629	0.34709	0.168764	0.212718	0.10056	0.0581292	0.285265	0.205964	0.134592	0.0966813	0.186318	0.218082	0.120898	0.0901506	0.336668	0.0662254	0.0751767	0.0913784	0.132865	0.346143	0.36305	0.189604	0.238455	0.22802	0.512726	0.0972553	1.9029	30.33596
16200	-320254	-320160.1	-93.93603	0.173473	0.36286	0.360076	0.53512	0.656766	0.937605	0.725499	0.49457	0.194811	0.156276	0.488846	0.478289	0.238538	0.154528	0.633483	0.658885	0.691616	0.789102	0.015812	0.296619	0.205039	0.241386	0.0804858	0.0219419	0.75403	0.544654	0.498444	0.772364	0.645112	1.03262	0.663103	0.140014	0.0878039	0.060424	0.10435	0.0682397	0.105627	0.00363081	0.00669827	0.78363	0.0634605	0.0888976	0.638995	0.590774	0.679674	1.39534	0.453225	0.737796	0.0988389	0.0512526	0.0986873	0.60553	0.0363458	0.028743	0.0491636	0.0649494	0.340332	0.131754	0.17048	0.114723	0.19838	0.667234	0.167074	0.0264807	0.32616	0.134764	0.21509	0.133328	0.0884447	0.281026	0.214159	0.100676	0.0923659	0.201733	0.199079	0.111079	0.101678	0.344037	0.0658383	0.0653088	0.120841	0.128677	0.370218	0.33956	0.206198	0.256577	0.278259	0.517006	0.139448	1.72482	30.11687
16210	-320256.1	-320161.8	-94.29648	0.13818	0.375701	0.357853	0.498635	0.672339	0.96474	0.670135	0.516869	0.196557	0.174087	0.494346	0.467874	0.206248	0.146138	0.683838	0.703018	0.773348	0.762686	0.0101385	0.293589	0.24802	0.253301	0.0615594	0.020929	0.718601	0.550312	0.479832	0.775483	0.628424	1.03811	0.666192	0.139895	0.0824055	0.0671752	0.109715	0.0695763	0.112589	0.00244958	0.00856129	0.834895	0.0585612	0.0822794	0.60718	0.565106	0.695402	1.40302	0.448273	0.736066	0.136224	0.0610359	0.0789292	0.613049	0.0388645	0.0245081	0.0489714	0.064042	0.350396	0.117531	0.169389	0.14038	0.186297	0.668414	0.194698	0.054865	0.293359	0.192726	0.210416	0.0980061	0.0772357	0.297626	0.17528	0.150426	0.0925368	0.224729	0.236535	0.0862939	0.0909764	0.361068	0.0774686	0.0813454	0.113684	0.138946	0.334309	0.357646	0.188613	0.227461	0.256725	0.464596	0.0971366	1.70995	30.15291
16220	-320262.6	-320165.1	-97.53419	0.296432	0.360764	0.380867	0.496459	0.739564	1.029	0.779434	0.524101	0.18687	0.17838	0.518834	0.482172	0.22097	0.189229	0.643933	0.691887	0.735554	0.758515	0.0373053	0.307939	0.214255	0.239492	0.0706832	0.0208988	0.759767	0.584824	0.509173	0.807465	0.60489	1.0201	0.683301	0.132947	0.08627	0.0722939	0.106676	0.0804395	0.112615	0.00354977	0.00602255	0.816571	0.0650746	0.0884288	0.636811	0.606781	0.670759	1.38783	0.483278	0.667532	0.121348	0.0637337	0.105745	0.612859	0.0408645	0.0265482	0.0521927	0.0626617	0.33823	0.117136	0.163449	0.124673	0.190138	0.666722	0.143551	0.0959153	0.316095	0.120259	0.206358	0.108026	0.0855309	0.250115	0.253082	0.148753	0.0850703	0.181299	0.224877	0.0985219	0.0796406	0.327195	0.0929119	0.0624249	0.118762	0.120906	0.355999	0.347485	0.186109	0.254893	0.282545	0.40547	0.0809984	1.66067	30.47669
16230	-320263.1	-320167.3	-95.79661	0.358246	0.346583	0.397485	0.497654	0.755021	1.01224	0.759572	0.495844	0.190975	0.194442	0.452806	0.521917	0.205292	0.178573	0.591792	0.654784	0.775974	0.726906	0.0585752	0.276254	0.218853	0.245467	0.077758	0.0229109	0.729143	0.559527	0.501291	0.816906	0.640191	1.0463	0.680186	0.154452	0.0753832	0.0620917	0.0953442	0.075736	0.116031	0.00303525	0.00676799	0.800465	0.0757053	0.0925187	0.61782	0.593731	0.649211	1.38179	0.445853	0.694263	0.12666	0.053857	0.082777	0.607961	0.0408881	0.0259871	0.0535925	0.0548441	0.352298	0.112191	0.176771	0.123807	0.196995	0.650765	0.150405	0.0754145	0.347598	0.149291	0.210715	0.101107	0.0850991	0.209392	0.278779	0.128301	0.0697999	0.226434	0.227009	0.137281	0.100946	0.343608	0.0502488	0.0633175	0.102194	0.137534	0.342897	0.326887	0.207159	0.227768	0.242216	0.537812	0.109485	1.52517	30.30293
