Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
15530	-320255.2	-320162.7	-92.51368	0.33586	0.363709	0.386884	0.477345	0.65881	0.974151	0.732004	0.507251	0.178443	0.16851	0.475064	0.513781	0.226347	0.15245	0.594436	0.657751	0.845456	0.776409	1.81839e-05	0.277464	0.223143	0.25038	0.0525786	0.0168324	0.778081	0.561579	0.496937	0.832183	0.631597	1.01208	0.652959	0.142716	0.0797329	0.0770168	0.11231	0.0701002	0.104138	0.00409189	0.00512739	0.822284	0.0588462	0.0858087	0.632927	0.594878	0.694114	1.38446	0.43408	0.664882	0.119714	0.0476363	0.103052	0.59925	0.0388366	0.0284362	0.0439231	0.0659704	0.361908	0.100986	0.149528	0.125663	0.220386	0.625595	0.123025	0.0595609	0.311855	0.122388	0.227359	0.100101	0.0720737	0.0145542	0.471883	0.163692	0.0587523	0.187409	0.232852	0.100639	0.0735982	0.320154	0.0720522	0.0936236	0.0916225	0.168951	0.351384	0.407821	0.178952	0.26784	0.262171	0.463772	0.103589	1.46406	29.97463
15540	-320253.7	-320155.9	-97.79807	0.49601	0.38616	0.378449	0.539357	0.747999	1.0047	0.726122	0.523604	0.163621	0.184784	0.456288	0.486887	0.248511	0.140941	0.616123	0.677051	0.764831	0.755186	0.0390625	0.29761	0.216926	0.241171	0.0629696	0.0230922	0.785757	0.581267	0.504985	0.769343	0.645821	1.04971	0.651532	0.151672	0.0856964	0.0678538	0.106527	0.0714722	0.0978314	0.00243232	0.00560661	0.835973	0.0706983	0.0840779	0.616459	0.575114	0.702476	1.35238	0.46778	0.721521	0.11535	0.050134	0.0996052	0.611829	0.0408681	0.0221895	0.0495561	0.0702367	0.355981	0.137314	0.158747	0.119985	0.20245	0.677027	0.13649	0.0802432	0.306729	0.145612	0.226728	0.114126	0.0707252	0.0667607	0.445959	0.121129	0.0677638	0.202826	0.236487	0.110866	0.0884083	0.336055	0.082118	0.0741798	0.12324	0.148633	0.388051	0.346828	0.202194	0.255705	0.224057	0.510052	0.0940977	1.40429	30.50307
15550	-320271.6	-320177.8	-93.82695	0.524735	0.383593	0.397063	0.455649	0.684015	0.907905	0.682279	0.525321	0.188226	0.175203	0.511382	0.489581	0.242807	0.115411	0.601751	0.659476	0.809624	0.776868	0.0510205	0.302871	0.247358	0.247092	0.0773369	0.0219901	0.796218	0.536249	0.530616	0.743585	0.671636	1.04546	0.662295	0.131158	0.0979841	0.0757215	0.114879	0.0646365	0.105971	0.00427476	0.00593047	0.804301	0.0640812	0.0992778	0.614027	0.581374	0.674872	1.33226	0.460963	0.636256	0.129466	0.0459819	0.0978593	0.601068	0.0375734	0.0266308	0.0467356	0.0640004	0.354383	0.120269	0.132459	0.11491	0.22178	0.621367	0.159009	0.108816	0.317652	0.108535	0.209298	0.101937	0.0739448	0.0385755	0.461596	0.150412	0.0680379	0.151155	0.2344	0.12539	0.105312	0.335482	0.0790515	0.088842	0.1279	0.163059	0.344394	0.382356	0.213294	0.232834	0.261226	0.509361	0.0545859	1.35244	30.10596
15560	-320263.5	-320172	-91.5135	0.190771	0.384324	0.384377	0.46665	0.687095	0.94378	0.71999	0.503125	0.176588	0.162086	0.490257	0.534694	0.164031	0.17663	0.558428	0.69493	0.733616	0.727813	0.0292578	0.300689	0.249343	0.235988	0.0540457	0.0249407	0.787214	0.561022	0.471663	0.732988	0.661144	0.989376	0.656206	0.125904	0.0857015	0.0688002	0.122457	0.0759681	0.110204	0.00174486	0.00891996	0.80676	0.0818254	0.0801494	0.604476	0.59787	0.649014	1.36306	0.450142	0.688134	0.129205	0.0517943	0.105204	0.635415	0.037562	0.0262065	0.0474501	0.0658703	0.370161	0.0957745	0.162657	0.145518	0.221475	0.66565	0.111923	0.0996677	0.330691	0.130003	0.218799	0.0996397	0.0510749	0.0143911	0.479036	0.158703	0.106693	0.169404	0.180119	0.116695	0.0774477	0.3097	0.0821143	0.0881056	0.108561	0.143375	0.340113	0.436067	0.219981	0.261379	0.223514	0.508042	0.0627283	1.61251	29.87462
15570	-320252.1	-320157.5	-94.63176	0.30573	0.353713	0.38447	0.516158	0.695675	1.05113	0.701739	0.508854	0.162988	0.1768	0.471017	0.483742	0.233538	0.184554	0.553998	0.672157	0.819032	0.780644	0.000225893	0.294345	0.231294	0.281514	0.078313	0.0207936	0.770518	0.610735	0.495948	0.753397	0.66401	1.02852	0.66739	0.140826	0.0851396	0.0673813	0.103777	0.0704632	0.111124	0.00321338	0.00675442	0.821484	0.0745056	0.0915	0.618398	0.57771	0.665957	1.32994	0.439265	0.697249	0.129725	0.0551581	0.0831048	0.589583	0.0335611	0.0323701	0.0491236	0.0599408	0.367857	0.0988302	0.191027	0.143202	0.23374	0.651821	0.119471	0.0723441	0.289881	0.1506	0.207043	0.102874	0.0577596	0.0595289	0.431609	0.145746	0.0969229	0.194018	0.204322	0.121402	0.107341	0.359458	0.0597546	0.0835186	0.120637	0.161224	0.341321	0.354306	0.208272	0.23762	0.253317	0.534594	0.0840589	1.45082	30.18644
15580	-320259.9	-320162.3	-97.59028	0.529122	0.375237	0.387369	0.52927	0.714391	0.976178	0.730559	0.538258	0.161991	0.166307	0.460872	0.488455	0.224375	0.183971	0.597693	0.676566	0.809199	0.781972	0.0221188	0.298708	0.247085	0.2469	0.0774418	0.0207857	0.731111	0.583321	0.488057	0.781679	0.622808	1.03181	0.659863	0.14771	0.0864656	0.0727673	0.098004	0.0799592	0.109198	0.00232035	0.00492	0.7672	0.0658298	0.085002	0.606413	0.579316	0.668373	1.39342	0.434436	0.681161	0.146257	0.0584904	0.0914815	0.581595	0.0370299	0.0250626	0.0508649	0.0486875	0.381269	0.106409	0.162533	0.124173	0.238952	0.673839	0.128472	0.0676785	0.355625	0.192137	0.211978	0.111197	0.0538804	0.0271089	0.423018	0.150605	0.0657652	0.176015	0.173197	0.133796	0.128004	0.357033	0.0569291	0.0791225	0.114812	0.1509	0.349574	0.39356	0.167203	0.271643	0.276724	0.496508	0.124371	1.49282	30.48229
15590	-320269.6	-320176.6	-93.03466	0.20319	0.387851	0.348152	0.506799	0.736376	1.015	0.737197	0.532392	0.182777	0.189188	0.476748	0.500095	0.237548	0.191668	0.604326	0.682897	0.672581	0.75562	0.00895749	0.306516	0.238617	0.245752	0.0660259	0.0163813	0.740871	0.552878	0.487199	0.747066	0.660714	1.072	0.641986	0.122399	0.0855588	0.0599785	0.0954023	0.0754685	0.0918579	0.0028045	0.00648256	0.814273	0.0706028	0.0934931	0.611795	0.554378	0.645922	1.36793	0.428175	0.677938	0.145182	0.0730461	0.0984022	0.618735	0.0417528	0.027052	0.0598382	0.0716957	0.390598	0.110223	0.148107	0.126019	0.202569	0.623783	0.118378	0.114568	0.318411	0.120734	0.209676	0.113174	0.0412001	0.0617022	0.46023	0.13027	0.0887099	0.160663	0.174953	0.119645	0.104143	0.355248	0.074401	0.0855724	0.0756647	0.153959	0.341987	0.384601	0.200013	0.22064	0.285073	0.499037	0.0882171	1.63904	30.02673
15600	-320255.7	-320158.5	-97.17833	0.477589	0.360057	0.372532	0.543468	0.729002	0.985351	0.682202	0.551679	0.186389	0.182166	0.511481	0.486843	0.190782	0.174454	0.638048	0.641552	0.794922	0.765641	0.0234827	0.298908	0.235721	0.234168	0.0751534	0.0206105	0.720047	0.547178	0.485695	0.792351	0.650196	1.02245	0.639615	0.145234	0.0809836	0.0722719	0.112004	0.0673841	0.11369	0.00279388	0.00641081	0.836945	0.073561	0.0892272	0.625127	0.581348	0.648146	1.44565	0.450086	0.68073	0.10989	0.0754389	0.09488	0.628181	0.0314639	0.0248203	0.0452088	0.0690958	0.370379	0.117861	0.185391	0.102138	0.231358	0.663833	0.127581	0.111057	0.361295	0.0983535	0.2375	0.0955088	0.0712223	0.0231565	0.4962	0.191055	0.0703717	0.192767	0.190925	0.0968809	0.107611	0.337731	0.0547013	0.0827122	0.0922382	0.162742	0.362623	0.367041	0.19512	0.254454	0.215447	0.525786	0.0957559	1.422	30.4411
15610	-320265.4	-320172	-93.44338	0.355166	0.369328	0.356602	0.528694	0.705955	1.05538	0.695003	0.526391	0.178735	0.185238	0.499064	0.475425	0.258119	0.116249	0.609214	0.637753	0.797069	0.761161	0.0150839	0.276123	0.190883	0.23444	0.0780575	0.0157438	0.79437	0.569312	0.489099	0.752245	0.61845	1.02918	0.649845	0.147972	0.0874131	0.0620653	0.118842	0.0689301	0.106157	0.00244875	0.00812914	0.82811	0.0575746	0.090137	0.600748	0.571006	0.666847	1.43896	0.459051	0.722589	0.115688	0.0504555	0.0944681	0.587559	0.0398217	0.0293992	0.0478417	0.0620848	0.344085	0.145419	0.163497	0.111197	0.247353	0.617922	0.21945	0.0417211	0.360018	0.118529	0.227451	0.0837588	0.102788	0.0328168	0.496289	0.138445	0.0998888	0.181702	0.229618	0.0872621	0.0951585	0.327235	0.0794185	0.084822	0.100329	0.188832	0.315609	0.363779	0.16223	0.248793	0.226468	0.495234	0.0575095	1.38529	30.0676
15620	-320250.7	-320155.2	-95.56969	0.377283	0.384153	0.369992	0.502516	0.66658	0.995977	0.747899	0.524155	0.186695	0.163914	0.506521	0.484834	0.215667	0.120305	0.565991	0.637091	0.746801	0.723034	0.0139763	0.317352	0.213789	0.226584	0.0577387	0.0249641	0.755112	0.565603	0.498657	0.808355	0.617764	1.09411	0.680143	0.134483	0.0767052	0.0651524	0.10479	0.0750329	0.108042	0.0012185	0.00676873	0.817347	0.0663204	0.0823111	0.608368	0.602377	0.697921	1.47016	0.440604	0.689219	0.133614	0.0694066	0.0981335	0.589366	0.0312059	0.0283476	0.0536608	0.0695747	0.347132	0.110369	0.17063	0.134793	0.192156	0.647158	0.155338	0.0269248	0.344262	0.137961	0.216901	0.104538	0.0827607	0.0306304	0.443854	0.151354	0.0950278	0.196904	0.223587	0.156897	0.0929071	0.36324	0.0730469	0.0913595	0.0982865	0.142541	0.371508	0.360474	0.197523	0.213725	0.261395	0.472652	0.137744	1.52097	30.28023
15630	-320252.3	-320157.4	-94.93608	0.77794	0.365169	0.378376	0.525441	0.696904	0.938984	0.736172	0.513855	0.175376	0.196803	0.486836	0.528351	0.174713	0.181647	0.55152	0.665474	0.752787	0.707081	0.00663401	0.302209	0.256411	0.23874	0.0517503	0.0194883	0.726115	0.551405	0.486234	0.784696	0.620402	1.07211	0.652233	0.138232	0.0840017	0.0653646	0.109053	0.0722558	0.100461	0.00297674	0.00651285	0.805946	0.0533753	0.090843	0.617048	0.589607	0.657475	1.44617	0.447333	0.720063	0.121496	0.070195	0.0889665	0.609419	0.0342063	0.0280678	0.0532835	0.0669405	0.363165	0.122588	0.168723	0.109598	0.243137	0.646647	0.141947	0.00975308	0.311262	0.141394	0.216016	0.0999298	0.0585283	0.0605787	0.488322	0.15597	0.119173	0.208927	0.197449	0.111983	0.086143	0.329576	0.0731384	0.0807896	0.122901	0.142063	0.310502	0.372408	0.177582	0.255199	0.259776	0.50626	0.155235	1.16906	30.21687
15640	-320265	-320172.4	-92.57733	0.865852	0.341802	0.393693	0.531327	0.682025	0.969884	0.72284	0.532475	0.183853	0.18671	0.499815	0.512081	0.175238	0.193218	0.613711	0.655507	0.812925	0.692776	0.0118813	0.325632	0.23928	0.227132	0.0847044	0.0217875	0.774486	0.593618	0.481523	0.779653	0.606887	0.997736	0.627073	0.131615	0.0900981	0.0644148	0.103103	0.0709316	0.110709	0.00297557	0.00680873	0.80756	0.0774211	0.0777841	0.607339	0.588256	0.667175	1.32117	0.46457	0.714402	0.112042	0.0641333	0.101182	0.606575	0.030074	0.0277987	0.0512038	0.0721279	0.36772	0.11652	0.157935	0.130153	0.214961	0.631585	0.170509	0.00115751	0.332613	0.128923	0.227775	0.106181	0.0456998	0.0740441	0.472616	0.140604	0.106773	0.165713	0.18456	0.104348	0.10543	0.369287	0.0798957	0.0867368	0.0947537	0.142223	0.330532	0.322124	0.198271	0.257374	0.325466	0.527201	0.127323	0.825397	29.981
15650	-320271.6	-320181.2	-90.40973	0.550111	0.363291	0.362237	0.452044	0.669925	0.989251	0.736829	0.559745	0.192061	0.155571	0.504496	0.496072	0.21012	0.145365	0.616304	0.653418	0.749355	0.733699	0.0152889	0.296255	0.237303	0.215283	0.0894319	0.0189088	0.730432	0.551797	0.478371	0.742502	0.604576	0.982991	0.640175	0.149544	0.077777	0.0748121	0.106268	0.0674608	0.101503	0.0024908	0.00498397	0.799399	0.0661394	0.088585	0.593063	0.610527	0.644205	1.37567	0.4189	0.732199	0.128327	0.0902944	0.0679456	0.60916	0.044083	0.031748	0.0486485	0.0565985	0.337519	0.108969	0.195587	0.116244	0.227231	0.677673	0.170445	0.0403069	0.297987	0.15584	0.219416	0.109745	0.0709438	0.0771878	0.395031	0.150802	0.0958971	0.172313	0.160586	0.0825419	0.0860554	0.345644	0.0716572	0.0551293	0.127906	0.147398	0.34885	0.362713	0.194469	0.246773	0.235218	0.541111	0.0904327	1.31508	29.76424
15660	-320269.4	-320175.4	-94.00503	0.334924	0.364574	0.378144	0.524056	0.6741	0.98654	0.720657	0.531213	0.207457	0.155919	0.484269	0.496259	0.235822	0.195644	0.602533	0.671722	0.759806	0.762976	0.00242803	0.255233	0.21885	0.221887	0.0538263	0.021187	0.723404	0.546071	0.483413	0.73335	0.630507	1.04151	0.692127	0.151044	0.0847794	0.0683003	0.107412	0.0730276	0.109121	0.0039218	0.00436385	0.806753	0.0815334	0.0691249	0.593276	0.607327	0.648946	1.39564	0.463934	0.689328	0.125035	0.0865133	0.09596	0.60927	0.0419985	0.0248226	0.0631589	0.0629082	0.354784	0.100063	0.151993	0.12607	0.242122	0.650561	0.127172	0.0324768	0.305624	0.163485	0.23275	0.113759	0.0648081	0.145061	0.380347	0.155482	0.0523439	0.217469	0.15284	0.1604	0.119172	0.331014	0.065431	0.0856025	0.114716	0.145603	0.331877	0.341342	0.199171	0.300581	0.26502	0.475848	0.189993	1.45089	30.12377
15670	-320260.3	-320165.9	-94.42455	0.419852	0.379067	0.361309	0.458633	0.686138	0.984729	0.694126	0.492233	0.17957	0.19446	0.456937	0.491099	0.192895	0.17857	0.619231	0.661591	0.79007	0.775697	0.0897596	0.300304	0.238923	0.223235	0.0938491	0.0138882	0.741858	0.578991	0.492842	0.787201	0.639834	1.0196	0.660276	0.142199	0.0900115	0.0675958	0.0945659	0.0666882	0.103525	0.00156106	0.00976857	0.823435	0.0688347	0.0919267	0.60798	0.566884	0.690563	1.34634	0.430485	0.696047	0.11829	0.073776	0.0961987	0.637997	0.0420426	0.0328581	0.0498793	0.0565006	0.380578	0.111967	0.17253	0.112455	0.219927	0.670459	0.133215	0.0386161	0.306058	0.136164	0.207867	0.0961417	0.0557659	0.161367	0.345123	0.133929	0.0624405	0.250073	0.203644	0.102285	0.101945	0.340149	0.078304	0.0946206	0.0805818	0.181658	0.330848	0.337108	0.222917	0.273868	0.234943	0.513354	0.113486	1.45861	30.16572
15680	-320247.3	-320152.9	-94.37657	0.456874	0.393148	0.334831	0.513243	0.689269	0.952602	0.710972	0.515104	0.184037	0.186795	0.487743	0.49915	0.221432	0.166231	0.608027	0.649389	0.807944	0.734509	0.0218063	0.284791	0.200818	0.213125	0.0806622	0.0144361	0.743465	0.567419	0.491416	0.770406	0.677801	1.03499	0.657261	0.147214	0.0785497	0.0722287	0.10598	0.0746861	0.103408	0.00490488	0.00721048	0.795404	0.0722644	0.0902369	0.636675	0.583517	0.690334	1.42332	0.44535	0.668424	0.119701	0.0732506	0.085067	0.609428	0.0384549	0.0308698	0.0471084	0.0526449	0.353978	0.112446	0.182104	0.122762	0.192777	0.679017	0.179992	0.071432	0.335682	0.143157	0.229272	0.109976	0.0954996	0.238967	0.262856	0.123081	0.0711138	0.193841	0.202641	0.12316	0.100321	0.343294	0.0802989	0.0771093	0.0835328	0.144235	0.352994	0.345051	0.194411	0.254106	0.247925	0.521938	0.0920492	1.37398	30.16092
15690	-320263.8	-320168.2	-95.55984	0.501978	0.370949	0.405503	0.494414	0.63485	1.01977	0.72908	0.51272	0.18266	0.175323	0.491958	0.504451	0.256157	0.158257	0.6169	0.665479	0.772809	0.793713	0.0368385	0.315669	0.214243	0.252674	0.0659215	0.0362249	0.786194	0.53776	0.523369	0.719503	0.62189	0.980674	0.639781	0.14634	0.0831356	0.0697011	0.11754	0.0665677	0.10468	0.00272041	0.00599626	0.81945	0.0727224	0.0891178	0.64085	0.57321	0.664081	1.44146	0.444731	0.700803	0.135105	0.0759725	0.109209	0.622944	0.0364864	0.0256439	0.0439656	0.0668544	0.369525	0.117634	0.133803	0.14851	0.217732	0.665385	0.182343	0.0544577	0.295963	0.154447	0.199373	0.117014	0.0548397	0.200477	0.254768	0.155562	0.0606726	0.201832	0.220502	0.0947796	0.106824	0.352831	0.0682373	0.0857604	0.110153	0.144033	0.355763	0.407241	0.184482	0.232534	0.248911	0.511674	0.0742971	1.31989	30.27925
15700	-320270.8	-320173.8	-96.99561	0.402297	0.373392	0.394709	0.519981	0.679779	1.07065	0.729915	0.519341	0.172823	0.172579	0.490208	0.510093	0.202777	0.209074	0.693676	0.693362	0.762924	0.765036	0.0241832	0.239634	0.190861	0.226769	0.0706369	0.0249986	0.799595	0.557219	0.505229	0.782255	0.610078	1.02887	0.664811	0.131914	0.0874445	0.0619361	0.107221	0.0733574	0.0967512	0.00193778	0.0057184	0.794542	0.0700565	0.0809731	0.599106	0.56682	0.704973	1.4459	0.440519	0.704226	0.114764	0.0806799	0.0703053	0.619404	0.0382017	0.0252302	0.0475195	0.0677163	0.355515	0.129747	0.16332	0.117191	0.233897	0.661466	0.194775	0.0160704	0.290896	0.16509	0.210304	0.0992975	0.0995835	0.306739	0.24199	0.163088	0.100691	0.191821	0.189404	0.0992305	0.106199	0.363886	0.0623636	0.0732272	0.0915226	0.165846	0.332266	0.374133	0.198362	0.236664	0.245287	0.481021	0.0897304	1.44724	30.42283
15710	-320262.3	-320167.3	-95.07725	0.45016	0.34305	0.356433	0.512175	0.658721	0.917435	0.70201	0.548125	0.19032	0.172178	0.443711	0.488109	0.208324	0.214823	0.616456	0.666896	0.80497	0.734255	0.0362311	0.348859	0.226155	0.271019	0.0853373	0.0095855	0.733551	0.600164	0.458391	0.799722	0.614532	1.04323	0.629186	0.140453	0.0829296	0.0615918	0.107695	0.0804296	0.111792	0.00225474	0.00530258	0.819605	0.0746245	0.0809759	0.596958	0.605558	0.651342	1.48624	0.448256	0.692947	0.121306	0.0638366	0.0990302	0.610712	0.035526	0.0256403	0.0531654	0.0607279	0.373746	0.122669	0.152203	0.123501	0.199055	0.635457	0.180758	0.0574702	0.311486	0.151747	0.236558	0.11858	0.0383603	0.2865	0.216959	0.132978	0.0988863	0.190823	0.152817	0.11292	0.110897	0.365766	0.058861	0.0998133	0.10312	0.1519	0.339188	0.379001	0.210512	0.268308	0.280113	0.475754	0.0809462	1.41032	30.23099
15720	-320266.7	-320175.5	-91.15526	0.596623	0.367565	0.38726	0.483355	0.661826	0.957959	0.713859	0.510736	0.17412	0.167046	0.514488	0.478654	0.239134	0.179493	0.579944	0.653826	0.790838	0.740167	0.037329	0.267012	0.222797	0.253212	0.0799504	0.0173273	0.699941	0.538985	0.46298	0.771409	0.677461	0.987745	0.647507	0.128872	0.0827806	0.0666464	0.10854	0.0681332	0.109078	0.00361501	0.00317292	0.798656	0.0549222	0.0871796	0.631864	0.595296	0.657041	1.29772	0.468907	0.669713	0.12193	0.0684475	0.107085	0.591603	0.0461657	0.029313	0.0556847	0.068131	0.38548	0.0912956	0.173963	0.115755	0.233125	0.639175	0.132931	0.107558	0.340408	0.133783	0.220509	0.111635	0.0753777	0.293465	0.24143	0.141437	0.0983475	0.217418	0.164984	0.172515	0.107645	0.358439	0.0728534	0.111819	0.0993141	0.145343	0.37561	0.347084	0.201595	0.238805	0.267415	0.485408	0.0722215	1.0836	29.83879
15730	-320254.4	-320162.2	-92.18099	0.358301	0.377582	0.351766	0.484872	0.671325	0.939718	0.754334	0.499094	0.191055	0.175601	0.495291	0.489106	0.244438	0.179077	0.593578	0.669961	0.769772	0.824069	0.0082796	0.323687	0.238828	0.246137	0.0704025	0.0206153	0.764457	0.54628	0.491384	0.754057	0.5992	1.02769	0.635591	0.140528	0.0752195	0.0704546	0.102289	0.0712493	0.10205	0.00238076	0.00690512	0.815906	0.0680442	0.0823884	0.610155	0.568455	0.709809	1.37376	0.428657	0.701808	0.140764	0.0555603	0.112789	0.593869	0.0381872	0.0310016	0.0500267	0.0604721	0.368832	0.104987	0.179509	0.117787	0.234065	0.653145	0.107008	0.0829197	0.295799	0.132708	0.209583	0.115968	0.0558037	0.307614	0.190984	0.121328	0.065845	0.193226	0.159941	0.10329	0.0901022	0.339946	0.079516	0.0627831	0.134784	0.129395	0.349738	0.403613	0.225268	0.278252	0.274566	0.50596	0.110268	1.34856	29.94137
15740	-320268.1	-320173.1	-94.9044	0.504561	0.379352	0.34651	0.524931	0.703029	0.991083	0.743952	0.509182	0.193234	0.179523	0.482163	0.488205	0.238354	0.181477	0.607879	0.680967	0.788216	0.782849	0.00537181	0.263094	0.225558	0.21963	0.0676787	0.0207364	0.773387	0.547304	0.500206	0.734673	0.658709	0.992201	0.664879	0.14876	0.0808971	0.0716141	0.110493	0.0734824	0.0942723	0.00252899	0.0064807	0.85181	0.0667265	0.0825538	0.624649	0.58118	0.698077	1.36851	0.46085	0.682173	0.1257	0.0531606	0.120436	0.63299	0.0335136	0.0304063	0.0497204	0.0614	0.363772	0.0977521	0.191824	0.104696	0.205042	0.654893	0.184268	0.0964267	0.349018	0.16076	0.20077	0.0887221	0.0671147	0.225167	0.187289	0.136273	0.0811465	0.184296	0.137745	0.159121	0.104119	0.351252	0.0643448	0.0796572	0.0862143	0.170483	0.344723	0.348669	0.219594	0.230198	0.253919	0.474079	0.0949238	1.40416	30.21371
15750	-320266.7	-320169.6	-97.08838	0.312054	0.366245	0.362485	0.541294	0.735602	0.98571	0.708895	0.497259	0.180709	0.169209	0.460066	0.47355	0.274452	0.111507	0.54137	0.674415	0.783629	0.73937	0.0389425	0.26853	0.228783	0.24644	0.0676387	0.0201071	0.726327	0.557422	0.495196	0.793763	0.666004	0.979837	0.665488	0.147302	0.0835284	0.0668062	0.113897	0.0677142	0.109957	0.00262002	0.00454244	0.811677	0.0565291	0.0973856	0.611405	0.604546	0.676849	1.3909	0.43	0.700555	0.119716	0.0713764	0.0945553	0.619558	0.0435408	0.0303384	0.0464543	0.06341	0.389135	0.113847	0.141574	0.119948	0.221217	0.693807	0.20155	0.0860204	0.320448	0.133006	0.213218	0.110286	0.0926147	0.290143	0.207722	0.124705	0.0783977	0.182361	0.201317	0.139079	0.129053	0.343854	0.0727208	0.0929023	0.123872	0.155235	0.383037	0.368712	0.204214	0.240451	0.331821	0.514164	0.049909	1.6243	30.4321
15760	-320265.2	-320169.5	-95.62267	0.834321	0.366729	0.352636	0.530161	0.703747	0.972117	0.712791	0.522743	0.192641	0.156701	0.487896	0.483911	0.295324	0.0861535	0.605004	0.66287	0.728716	0.760414	0.024593	0.263607	0.228588	0.2435	0.0667271	0.0140681	0.736505	0.55852	0.461485	0.76233	0.671264	1.0878	0.63812	0.13628	0.0825444	0.0721275	0.105141	0.068455	0.108556	0.00341411	0.00677433	0.803902	0.0485893	0.0948556	0.592384	0.595185	0.673533	1.44144	0.446374	0.714728	0.101513	0.0661346	0.0941902	0.600966	0.0410223	0.0250625	0.0482966	0.0585058	0.366681	0.114122	0.179952	0.143679	0.216837	0.678619	0.14095	0.0688604	0.386284	0.126838	0.21925	0.101766	0.0609967	0.255071	0.22848	0.131584	0.0939335	0.200658	0.242263	0.182931	0.107249	0.360419	0.0673991	0.0912211	0.0645007	0.141491	0.344083	0.388824	0.207863	0.2219	0.293237	0.452424	0.0737897	1.08943	30.28553
15770	-320258.2	-320162.5	-95.62554	0.804095	0.382287	0.381815	0.544085	0.647746	0.972572	0.713077	0.490173	0.178053	0.181149	0.493074	0.508832	0.21349	0.0990043	0.607529	0.649898	0.790197	0.768383	0.0155805	0.296159	0.231116	0.242255	0.0882593	0.0209022	0.758853	0.61569	0.465282	0.759684	0.675236	1.04706	0.64821	0.123609	0.0853904	0.0657991	0.10714	0.0704571	0.105745	0.000504068	0.0107824	0.794231	0.058772	0.0758168	0.605717	0.59259	0.651728	1.36162	0.470108	0.674409	0.127669	0.0769354	0.100115	0.61254	0.0340756	0.0352649	0.0514165	0.065172	0.384478	0.102762	0.175264	0.12947	0.204843	0.648588	0.144046	0.107958	0.325278	0.127615	0.22761	0.116981	0.0555479	0.294572	0.197111	0.14061	0.100658	0.171739	0.295186	0.108699	0.0949157	0.361856	0.0618655	0.0736294	0.0938464	0.174393	0.329918	0.384616	0.193947	0.261801	0.261892	0.494891	0.071836	1.12004	30.28582
15780	-320265.4	-320172	-93.4433	0.799489	0.352323	0.393398	0.50112	0.669304	1.00768	0.669239	0.510946	0.196195	0.172087	0.526321	0.493049	0.272779	0.126832	0.621578	0.665373	0.77637	0.780651	0.0254954	0.27681	0.22643	0.256649	0.081704	0.0241443	0.752743	0.580503	0.52889	0.763967	0.657863	1.06001	0.626372	0.132196	0.087142	0.0709108	0.112984	0.0686613	0.105891	0.00263639	0.00663863	0.800888	0.062953	0.0926447	0.626796	0.560016	0.678119	1.29492	0.44957	0.684968	0.147805	0.049245	0.0720869	0.622357	0.0422313	0.0228697	0.0551575	0.060897	0.377822	0.103355	0.150451	0.13597	0.193346	0.633102	0.211556	0.000747135	0.314993	0.120716	0.204161	0.117348	0.060201	0.287405	0.188271	0.133688	0.114745	0.186392	0.224901	0.144477	0.0901978	0.357943	0.0676845	0.0710994	0.108373	0.159474	0.303397	0.40638	0.22104	0.240754	0.250638	0.48811	0.153049	0.938919	30.0676
15790	-320260.3	-320165.4	-94.88028	0.772219	0.368068	0.37255	0.499412	0.683163	0.971139	0.741904	0.525668	0.172803	0.175963	0.514053	0.495545	0.211402	0.199096	0.554873	0.667734	0.767225	0.75006	0.00782913	0.311219	0.218889	0.214192	0.0644144	0.0176465	0.733375	0.527699	0.537713	0.767582	0.652598	1.013	0.657926	0.126539	0.0803177	0.0627832	0.105686	0.0676161	0.100432	0.00329422	0.00487313	0.825401	0.0934246	0.0761273	0.622218	0.580574	0.666222	1.36401	0.472678	0.682581	0.133069	0.059619	0.097879	0.606723	0.0430874	0.02916	0.0544769	0.0583776	0.341056	0.12632	0.166176	0.107896	0.201465	0.652354	0.130241	0.00658865	0.357164	0.173752	0.212366	0.0976801	0.0655051	0.274803	0.201364	0.151365	0.0893189	0.208413	0.181161	0.127614	0.0791232	0.355188	0.0554445	0.0897438	0.111465	0.163403	0.338527	0.357148	0.189744	0.297074	0.277597	0.501142	0.187846	1.15111	30.21129
